Art17_FLAaggloID,ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
9852,27064,PL03,PLPK190N,Wyszatyce,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,5169,100,0,47849,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9853,27064,PL03,PLPL001,Aglomeracja Bialystok,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,412680,97,3,10922800,,,"building of a collecting system, renewal of the collecting system",,,,C
9854,27064,PL03,PLPL002,Suwalki,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,146778,98,2,1476200,,,"building of a collecting system, renewal of the collecting system",,,,C
9855,27064,PL03,PLPL003,lomza,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,95000,98,2,272262,,,building of a collecting system,,,,C
9856,27064,PL03,PLPL004,Miasto Siemiatycze,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20161231,20141231,20141231,58905,97,3,456874,,,building of a collecting system,,,,C
9857,27064,PL03,PLPL005,Dabrowa Bialostocka,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,10420,100,0,956984,,,"building of a collecting system, renewal of the collecting system",,,,C
9858,27064,PL03,PLPL006,Augustow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,41944,96,4,180915,,,"building of a collecting system, renewal of the collecting system",,,,C
9859,27064,PL03,PLPL007,Hajnowka,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,39906,100,0,1434280,,,"building of a collecting system, renewal of the collecting system",,,,C
9860,27064,PL03,PLPL008,lapy,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,31781,99,1,1371110,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for wastewater treatment,PD
9861,27064,PL03,PLPL009,Zambrow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,26352,90,10,3350140,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9862,27064,PL03,PLPL010,Bielsk Podlaski,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,37712,100,0,5653520,,,"building of a collecting system, renewal of the collecting system",,,,C
9863,27064,PL03,PLPL011,Grajewo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,24355,88,12,1466580,,,building of a collecting system,,,inadequate standards for collecting system,PD
9864,27064,PL03,PLPL012,Sokolka,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,22699,99,1,687167,,,"building of a collecting system, renewal of the collecting system",,,,C
9865,27064,PL03,PLPL013,Moñki,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,13948,87,13,764258,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9866,27064,PL03,PLPL014,Czarna Bialostocka,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,10464,98,2,571128,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9867,27064,PL03,PLPL016,Wysokie Mazowieckie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,11222,100,0,2308720,,,"building of a collecting system, renewal of the collecting system",,,,C
9868,27064,PL03,PLPL022,Ciechanowiec,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,5540,100,0,253198,,,building of a collecting system,,,,C
9869,27064,PL03,PLPL027,Szczuczyn,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,3850,88,12,1495290,,,building of a collecting system,,,inadequate standards for collecting system,PD
9870,27064,PL03,PLPL031,Knyszyn,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,3181,98,2,47469,,,building of a collecting system,,,,C
9871,27064,PL03,PLPL032,Czeremcha,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20191231,20141231,20141231,3372,100,0,1440890,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9872,27064,PL03,PLPL037,Rajgrod,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,3998,84,16,0,,,building of a collecting system,,,inadequate standards for collecting system,PD
9873,27064,PL03,PLPL039,Szepietowo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,2640,100,0,394272,,,building of a collecting system,,,,C
9874,27064,PL03,PLPL044N,Mienik,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,2028,70,30,1309360,,,building of a collecting system,,,inadequate standards for collecting system,PD
9875,27064,PL03,PLPL045N,Choroszcz,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,9138,73,27,2410180,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9876,27064,PL03,PLPM001,Gdañsk,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,742521,98,2,77599700,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9877,27064,PL03,PLPM002,Gdynia,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,430518,99,1,46922400,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9878,27064,PL03,PLPM003,Slupsk,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,201659,100,0,7479320,,,"building of a collecting system, renewal of the collecting system",,,,C
9879,27064,PL03,PLPM004,Tczew,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,77044,99,1,1010840,,,building of a collecting system,,,,C
9880,27064,PL03,PLPM005,Puck,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,130201,100,0,16028000,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for wastewater treatment and collecting system,PD
9881,27064,PL03,PLPM006,Malbork,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,5911,100,0,1556100,,,building of a collecting system,,,inadequate standards for collecting system,PD
9882,27064,PL03,PLPM007,Chojnice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,73256,95,5,6358120,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9883,27064,PL03,PLPM008,Lebork,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,54099,98,2,5625240,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9884,27064,PL03,PLPM009,Starogard Gd. ,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,55226,96,4,3702960,,,building of a collecting system,,,inadequate standards for collecting system,PD
9885,27064,PL03,PLPM010,Pelplin,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,13613,100,0,758409,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9886,27064,PL03,PLPM011,Kwidzyn,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,63831,100,0,1036170,,,"building of a collecting system, renewal of the collecting system",,,,C
9887,27064,PL03,PLPM012,Ustka,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,33017,100,0,3885000,,,"building of a collecting system, renewal of the collecting system",,,,C
9888,27064,PL03,PLPM013,czersk,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,18172,100,0,1236120,,,building of a collecting system,,,inadequate standards for collecting system,PD
9889,27064,PL03,PLPM014,Czluchow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,25080,100,0,1922060,,,building of a collecting system,,,,C
9890,27064,PL03,PLPM015,Koscierzyna,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,30560,53,47,81663,,,building of a collecting system,,,inadequate standards for collecting system,PD
9891,27064,PL03,PLPM018,Krynica Morska,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,14470,100,0,895019,,,renewal of the collecting system,,,,C
9892,27064,PL03,PLPM019,Sztum,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,17010,100,0,1435480,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9893,27064,PL03,PLPM020,Skorcz,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,7714,100,0,2666190,,,building of a collecting system,,,inadequate standards for collecting system,PD
9894,27064,PL03,PLPM021,SOMONINO,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,10206,96,4,1244080,,,building of a collecting system,,,inadequate standards for collecting system,PD
9895,27064,PL03,PLPM024,Sierakowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,31057,100,0,1799340,,,building of a collecting system,,,inadequate standards for collecting system,PD
9896,27064,PL03,PLPM028,"Nowy Dwor 
Gdañski",flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,19918,100,0,334944,,,building of a collecting system,,,,C
9897,27064,PL03,PLPM029,Debrzno,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,11461,100,0,1105740,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9898,27064,PL03,PLPM030,Przechlewo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20191231,20141231,20141231,10027,97,3,224891,,,renewal of the collecting system,,,,C
9899,27064,PL03,PLPM031,Rowy,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,15388,100,0,738624,,,"building of a collecting system, renewal of the collecting system",,,,C
9900,27064,PL03,PLPM032,Jastarnia,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,24848,100,0,38279,,,renewal of the collecting system,,,,C
9901,27064,PL03,PLPM033,leba,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,74106,100,0,29427,,,building of a collecting system,,,,C
9902,27064,PL03,PLPM036,Brusy,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,26415,100,0,4767140,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9903,27064,PL03,PLPM037,Gniew,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,10050,100,0,676144,,,building of a collecting system,,,,C
9904,27064,PL03,PLPM039,Skarszewy,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,15855,83,17,10144900,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9905,27064,PL03,PLPM040,Wladyslawowo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,29212,100,0,889309,,,"building of a collecting system, renewal of the collecting system",,,,C
9906,27064,PL03,PLPM041,Krokowa,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,10528,100,0,525846,,,building of a collecting system,,,,C
9907,27064,PL03,PLPM042,Pszczolki,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,8950,100,0,480257,,,building of a collecting system,,,inadequate standards for collecting system,PD
9908,27064,PL03,PLPM043,GNIEWINO,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,14292,98,2,1070620,,,building of a collecting system,,,inadequate standards for collecting system,PD
9909,27064,PL03,PLPM044,Luzino,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20191231,20141231,20141231,11120,100,0,6603090,,,building of a collecting system,,,inadequate standards for collecting system,PD
9910,27064,PL03,PLPM045,Zblewo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,12224,85,15,1622030,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9911,27064,PL03,PLPM048,Karsin,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20161231,20141231,20141231,7700,100,0,1412990,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9912,27064,PL03,PLPM050,Bozepole Wielkie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,5551,89,11,311905,,,building of a collecting system,,,inadequate standards for collecting system,PD
9913,27064,PL03,PLPM051,Lubichowo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,2942,94,6,66679,,,building of a collecting system,,,inadequate standards for collecting system,PD
9914,27064,PL03,PLPM054,Cedry Wielkie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20161231,20141231,20141231,7289,100,0,3663830,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9915,27064,PL03,PLPM055,Ryjewo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,3285,100,0,361261,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9916,27064,PL03,PLPM056,Smetowo Graniczne,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,3705,100,0,1083430,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9917,27064,PL03,PLPM057,STUDZIENICE,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,3769,96,4,71774,,,building of a collecting system,,,inadequate standards for collecting system,PD
9918,27064,PL03,PLPM058,Jablowo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,4042,76,24,575962,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9919,27064,PL03,PLPM060,Kaliska,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,4733,95,5,1163070,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9920,27064,PL03,PLPM062,Dziemiany,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,4000,93,7,978250,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9921,27064,PL03,PLPM064,Liniewo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,2910,97,3,718,,,renewal of the collecting system,,,,C
9922,27064,PL03,PLPM065,Trabki Wielkie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,3124,76,24,184104,,,building of a collecting system,,,inadequate standards for collecting system,PD
9923,27064,PL03,PLPM066,Stare Pole,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,4172,94,6,709332,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9924,27064,PL03,PLPM068,Lipusz,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,2693,91,9,71242,,,building of a collecting system,,,inadequate standards for collecting system,PD
9925,27064,PL03,PLPM069,lubiana,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,5100,100,0,1196230,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9926,27064,PL03,PLPM070,Linia,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,3822,83,17,205064,,,building of a collecting system,,,inadequate standards for collecting system,PD
9927,27064,PL03,PLPM071,Borzytuchom,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,2695,87,13,164364,,,building of a collecting system,,,inadequate standards for collecting system,PD
9928,27064,PL03,PLPM075,zarnowiec,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,14937,100,0,224026,,,building of a collecting system,,,inadequate capacity of treatment plants,PD
9929,27064,PL03,PLPM077,Glowczyce,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,4173,100,0,2047160,,,building of a collecting system,,,inadequate standards for collecting system,PD
9930,27064,PL03,PLPM079N,Lipnica,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,4218,90,10,433937,,,building of a collecting system,,,inadequate standards for collecting system,PD
9931,27064,PL03,PLPM080N,Rzeczenica,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,5884,95,5,62269,,,building of a collecting system,,,inadequate standards for collecting system,PD
9932,27064,PL03,PLPM081N,PRZYWIDZ,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,5775,55,45,1252610,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9933,27064,PL03,PLPM082N,Przodkowo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,8975,100,0,3618140,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9934,27064,PL03,PLPM083N,Stezyca,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,7068,100,0,6459640,,,building of a collecting system,,,inadequate standards for collecting system,PD
9935,27064,PL03,PLPM085N,Stara Kiszewa,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,6850,100,0,1301000,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9936,27064,PL03,PLPM086N,Subkowy,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,3140,97,3,441409,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9937,27064,PL03,PLPM087N,Choczewo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,2947,100,0,232808,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9938,27064,PL03,PLPM092N,Suchy Dab,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,2382,99,1,1746310,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9939,27064,PL03,PLPM094N,Potegowo,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,3669,100,0,117650,,,building of a collecting system,,,,C
9940,27064,PL03,PLSL001,Sosnowiec,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,303621,100,0,55372800,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9941,27064,PL03,PLSL003,Raciborz,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,66018,93,7,35217200,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9942,27064,PL03,PLSL004,Czestochowa,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,241754,98,2,6509090,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9943,27064,PL03,PLSL005,Katowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,382580,98,2,54028500,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for wastewater treatment and collecting system,PD
9944,27064,PL03,PLSL007,zywiec,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,198189,98,2,28625400,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for wastewater treatment and collecting system,PD
9945,27064,PL03,PLSL008,Chorzow-swietochlowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,158061,100,0,5934490,,,"building of a collecting system, renewal of the collecting system",,,,C
9946,27064,PL03,PLSL009,Gliwice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,229442,99,1,19891500,,,building of a collecting system,,,inadequate standards for collecting system,PD
9947,27064,PL03,PLSL010,Bielsko-Biala Komorowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,225458,100,0,23473800,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9948,27064,PL03,PLSL012,Jaworzno,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,102397,99,1,19020600,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9949,27064,PL03,PLSL013,Dabrowa Gornicza,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,116069,98,2,25826600,,,building of a collecting system,,,inadequate standards for collecting system,PD
9950,27064,PL03,PLSL014,Ruda slaska,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,142998,97,3,3097010,,,building of a collecting system,,,inadequate standards for collecting system,PD
9951,27064,PL03,PLSL017,Rybnik,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,160663,97,3,3132830,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9952,27064,PL03,PLSL018,Wodzislaw slaski,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,69237,100,0,22962400,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9953,27064,PL03,PLSL019,Tarnowskie Gory,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20191231,20141231,20141231,60191,99,1,18879300,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9954,27064,PL03,PLSL020,Czechowice-Dziedzice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,51775,100,0,17358900,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9955,27064,PL03,PLSL022,zORY,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,64903,100,0,5911930,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9956,27064,PL03,PLSL023,Zawiercie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,52831,100,0,3947560,,,"building of a collecting system, renewal of the collecting system",,,,C
9957,27064,PL03,PLSL025,SKOCZoW,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,47479,82,18,8760700,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9958,27064,PL03,PLSL026,Piekary slaskie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,54770,98,2,5791660,,,"building of a collecting system, renewal of the collecting system",,,,C
9959,27064,PL03,PLSL027,Knurow-1,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,33382,93,7,4323560,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9960,27064,PL03,PLSL028,Bedzin,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,47869,100,0,5297090,,,"building of a collecting system, renewal of the collecting system",,,,C
9961,27064,PL03,PLSL030,Wegierska Gorka,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,42972,95,5,22336900,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9962,27064,PL03,PLSL031,Mikolow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,44688,98,2,13445200,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9963,27064,PL03,PLSL032,swierklany,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20191231,20141231,20141231,10918,96,4,5673820,,,building of a collecting system,,,inadequate standards for collecting system,PD
9964,27064,PL03,PLSL033,Myszkow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,29767,74,26,127135,,,renewal of the collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9965,27064,PL03,PLSL034,Ledziny,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,29345,100,0,7037420,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9966,27064,PL03,PLSL035,Pisarzowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,15999,98,2,9707070,,,building of a collecting system,,,inadequate standards for collecting system,PD
9967,27064,PL03,PLSL036,Czerwionka-Leszczyny,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,20287,100,0,179434,,,"building of a collecting system, renewal of the collecting system",,,,C
9968,27064,PL03,PLSL037,Koniecpol,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,5435,100,0,1516100,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
