uwwState,rptMStateKey,uwwCode,uwwName,uwwBODIncoming,uwwCODIncoming,uwwNIncoming,uwwPIncoming,uwwBODDischarge,uwwCODDischarge,uwwNDischarge,uwwPDischarge,QAflag,Remark
0,IT,IT100000000040,MONTEFALCO_PIETRAUTA_RETE_1,0,0,,,0,0,,, , 
0,IT,IT100000000041,MONTEFALCO_PIETRAUTA_RETE_2,0,0,,,0,0,,, , 
0,IT,IT100000000039,MONTEFALCO_1,0,0,,,0,0,,, , 
0,IT,IT100000000042,MONTEFALCO_2,0,0,,,0,0,,, , 
1,IT,IT15Q90000003483,APICE_DEPURATORE_PIP,,,,,,,,, , 
1,IT,IT15Q90000003481,APICE_DEPURATORE_SPINA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003482,APICE_DEPURATORE_TIGNANO,,,,,,,,, , 
1,IT,IT15Q90000003484,APOLLOSA_IMPIANTO_DEL_CENTRO_LOCALITA_DONATI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003485,APOLLOSA_IMPIANTO_FRAZIONE_SAN_GIOVANNI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003562,ARIANO_IRPINO_IMPIANTO_CAMPOREALE_ZONA_PIP,0,0,,,0,0,,, , 
1,IT,IT15Q90000003560,ARIANO_IRPINO_IMPIANTO_CARDITO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003702,SANT_ARSENIO_IMPIANTO_LOCALITA_FORNACE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003703,SANZA_IMPIANTO_LOCALITA_PETRARO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003650,SAPRI_DEPURATORE_DI_SAPRI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003704,SASSANO_IMPIANTO_VIA_LIMITI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003629,SCAFATI_IMPIANTO_COMPRENSIORALE,,,,,,,,, , 
1,IT,IT15Q90000003712,SICIGNANO_DEGLI_ALBURNI_DEPURATORE_DI_GALDO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003520,SOLOPACA_SISTEMA_DI_COLLETTAMENTO_DI_SOLOPACA,,,,,,,,, , 
1,IT,IT15Q90000003546,SORRENTO_IMPIANTO_MARINA_GRANDE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003449,SPARANISE_DEPURATORE_A,0,0,,,0,0,,, , 
1,IT,IT15Q90000003450,SPARANISE_DEPURATORE_B,0,0,,,0,0,,, , 
1,IT,IT15Q90000003603,STURNO_IMPIANTO_DI_STURNO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003584,STURNO_IMPIANTO_FRIGENTO_LOCALITA_AMENDOLA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003605,SUMMONTE_IMP_DI_SUMMONTE_LOCALITA_STARZE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003604,SUMMONTE_IMP_DI_SUMMONTE_CENTRO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003713,COLLETTAMENTO_RESIDUO_AGGLOMERATO_SICIGNANO_DEGLI_ALBURNI,,,,,,,,, , 
1,IT,IT15Q90000003522,COLLETTAMENTO_RESIDUO_AGGLOMERATO_TELESE_TERME,,,,,,,,, , 
1,IT,IT15Q90000003671,COLLETTAMENTO_RESIDUO_AGGLOMERATO_VIBONATI,,,,,,,,, , 
1,IT,IT15Q90000003446,COLLETTAMENTO_RESIDUO_AGGLOMERATO_VITULAZIO,,,,,,,,, , 
1,IT,IT15Q90000003677,COLLETTAMENTO_RESIDUO_AGGLOMERATOTRAMONTI,,,,,,,,, , 
1,IT,IT15Q90000003640,CONTURSI_TERME_IMPIANTO_LOCALITA_BAGNI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003641,CONTURSI_TERME_IMPIANTO_LOCALITA_FONTANELLE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003625,EBOLI_SA_IMPIANTO_MACCHIONCELLO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003453,FALCIANO_DEL_MASSICO_IMPIANTO_DEL_CAPOLUOGO_LOCALITA_CASALE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003580,FLUMERI_IMPIANTO_FLUMERI_LOCALITA_BORRELLI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003581,FLUMERI_IMPIANTO_FLUMERI_LOCALITA_SCAMPATA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003494,FOGLIANISE_DEPURATORE_VIA_SALA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003637,SALA_CONSILINA_IMPIANTO_LOC_MACCHIA_DELL_ASPIDE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003669,COLLETTAMENTO_RESIDUO_AGGLOMERATO_CASELLE_IN_PITTARI,,,,,,,,, , 
1,IT,IT15Q90000003655,COLLETTAMENTO_RESIDUO_AGGLOMERATO_CENTOLA_1,,,,,,,,, , 
1,IT,IT15Q90000003582,COLLETTAMENTO_RESIDUO_AGGLOMERATO_FLUMERI,,,,,,,,, , 
1,IT,IT15Q90000003465,COLLETTAMENTO_RESIDUO_AGGLOMERATO_GRAZZANISE,,,,,,,,, , 
1,IT,IT15Q90000003535,COLLETTAMENTO_RESIDUO_AGGLOMERATO_LIMATOLA_ZONA_CENTRO_AVE_GRAZIA_PLENA,,,,,,,,, , 
1,IT,IT15Q90000003643,COLLETTAMENTO_RESIDUO_AGGLOMERATO_MAIORI,,,,,,,,, , 
1,IT,IT15Q90000003497,COLLETTAMENTO_RESIDUO_AGGLOMERATO_MOIANO,,,,,,,,, , 
1,IT,IT15Q90000003596,COLLETTAMENTO_RESIDUO_AGGLOMERATO_MONTEMILETTO,,,,,,,,, , 
1,IT,IT15Q90000003635,COLLETTAMENTO_RESIDUO_AGGLOMERATO_MONTESANO_SULLA_MARCELLANA,,,,,,,,, , 
1,IT,IT15Q90000003500,COLLETTAMENTO_RESIDUO_AGGLOMERATO_PADULI,,,,,,,,, , 
1,IT,IT15Q90000003686,COLLETTAMENTO_RESIDUO_AGGLOMERATO_PERDIFUMO,,,,,,,,, , 
1,IT,IT15Q90000003598,COLLETTAMENTO_RESIDUO_AGGLOMERATO_PIETRADEFUSI_S_ANGELO_A_CANCELLO,,,,,,,,, , 
1,IT,IT15Q90000003503,COLLETTAMENTO_RESIDUO_AGGLOMERATO_PIETRELCINA,,,,,,,,, , 
1,IT,IT100000000078,TREVI_PIETRAROSSA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003623,BATTIPAGLIA_SA_IMPIANTO_TAVERNOLA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003474,BENEVENTO_IMPIANTO_CAPODIMONTE,0,0,,,0,0,,, , 
0,IT,IT100000000043,MONTEFALCO_3,0,0,,,0,0,,, , 
0,IT,IT100000000045,NOCERA_UMBRA_LE_CASE,0,0,,,0,0,,, , 
0,IT,IT100000000051,PERUGIA_PONTE_RIO,0,0,,,0,0,,, , 
0,IT,IT10Q90000003202,PERUGIA_RETE_NON_DEPURATA,,,,,,,,, , 
0,IT,IT10Q11000000001,PERUGIA_RETE_NON_DEPURATA_2,,,,,,,,, , 
0,IT,IT10Q11000000002,PERUGIA_RETE_NON_DEPURATA_3,,,,,,,,, , 
1,IT,IT100000000079,UMBERTIDE_PIAN_D_ASSINO,0,0,,,0,0,,, , 
1,IT,IT10Q150000000084,PERUGIA_NON_DEPURATA_SAN_MARCO,,,,,,,,, , 
1,IT,IT10Q150000000085,PERUGIA_NON_DEPURATA_SANT_EGIDIO,,,,,,,,, , 
0,IT,IT10Q150000000087,MARSCIANO_NON_DEPURATA_CERRO,,,,,,,,, , 
0,IT,IT100000000027,FOLIGNO_COLFIORITO,0,0,,,0,0,,, , 
0,IT,IT100000000037,MASSA_MARTANA_SARRIOLI,0,0,,,0,0,,, , 
0,IT,IT100000000038,MONTEFALCO,0,0,,,0,0,,, , 
1,IT,IT11000000000208,COL_MONTEFANO_N_4,,,,,,,,, , 
1,IT,IT11000000000209,COL_MONTEFANO_N_5,,,,,,,,, , 
1,IT,IT11000000000210,COL_ZONA_PIPBELDILETTO_N_1,,,,,,,,, , 
1,IT,IT11000000000211,COL_ZONA_PIPBELDILETTO_N_2,,,,,,,,, , 
1,IT,IT11000000000212,COL_MONTEFIORE,,,,,,,,, , 
1,IT,IT11000000000213,FOSSO_BACILE_MLP_DEP,0,0,,,0,0,,, , 
1,IT,IT11000000000214,FONTEVALLE_MLP_DEP,0,0,,,0,0,,, , 
1,IT,IT100000000005,AMELIA_PATICCHI,0,0,,,0,0,,, , 
1,IT,IT100000000006,ARRONE,0,0,,,0,0,,, , 
1,IT,IT100000000007,ASSISI_BASTIA,0,0,,,0,0,,, , 
1,IT,IT100000000010,BEVAGNA_CAPRO,0,0,,,0,0,,, , 
1,IT,IT100000000011,CAMPELLO_SUL_CLITUNNO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003455,CELLOLE_IMPIANTO_DI_BAIA_DOMIZIA_BORGO_CENTORE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003654,CENTOLA_DEPURATORE_FRAZ_COLLA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003488,CEPPALONI_IMPIANTO_FRAZIONE_BARBA_S_CROCE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003487,CEPPALONI_IMPIANTO_LOCALITA_MANNI_PENNI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003489,CEPPALONI_IMPIANTO_LOCALITA_S_GIOVANNI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003490,CEPPALONI_IMPIANTO_ZONA_PIP,0,0,,,0,0,,, , 
1,IT,IT15Q90000003491,CERRETO_SANNITA_DEPURATORE_MACELLO_COMUNALE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003492,CERRETO_SANNITA_IMPIANTO_DEL_CAPOLUOGO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003673,CETARA_IMPIANTO_DI_DEPURAZIONE_LOCALITA_PORTO,,,,,,,,, , 
1,IT,IT15Q90000003579,CHIUSANO_S_DOMENICO_IMPIANTO_LOCALITA_PIGNO_COVARO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003493,COLLE_SANNITA_IMPIANTO_DI_COLLE_SANNITA,,,,,,,,, , 
1,IT,IT15Q90000003653,COLLETTAMENTO_RESIDUO_AGGLOMERATO_ASCEA,,,,,,,,, , 
1,IT,IT15Q90000003574,COLLETTAMENTO_RESIDUO_AGGLOMERATO_BAGNOLI_IRPINO,,,,,,,,, , 
1,IT,IT15Q90000003624,COLLETTAMENTO_RESIDUO_AGGLOMERATO_BATTIPAGLIA,,,,,,,,, , 
1,IT,IT15Q90000003476,COLLETTAMENTO_RESIDUO_AGGLOMERATO_BENEVENTO,,,,,,,,, , 
1,IT,IT15Q90000003578,COLLETTAMENTO_RESIDUO_AGGLOMERATO_CAPOSELE,,,,,,,,, , 
1,IT,IT15Q90000003715,COLLETTAMENTO_RESIDUO_AGGLOMERATO_CASALBUONO,,,,,,,,, , 
0,IT,IT10Q11000000003,PERUGIA_RETE_NON_DEPURATA_4,,,,,,,,, , 
0,IT,IT10Q11000000004,PERUGIA_RETE_NON_DEPURATA_5,,,,,,,,, , 
0,IT,IT10Q90000003205,SAN_GEMINI_RETE_NON_DEPURATA,,,,,,,,, , 
0,IT,IT100000000075,TODI_PANTALLA,0,0,,,0,0,,, , 
0,IT,IT10Q11000000000,TREVI_2000,0,0,,,0,0,,, , 
0,IT,IT100000000077,TREVI_CANNAIOLA,0,0,,,0,0,,, , 
0,IT,IT100000000015,CASCIA,0,0,,,0,0,,, , 
0,IT,IT100000000020,CITTA_DELLA_PIEVE_RIPAVECCHIA,0,0,,,0,0,,, , 
0,IT,IT100000000022,CITTA_DELLA_PIEVE_SANTA_LUCIA,0,0,,,0,0,,, , 
0,IT,IT10Q90000003209,CITTA_DELLA_PIEVE_RETE_NON_DEPURATA,,,,,,,,, , 
1,IT,IT15Q90000003656,ACERNO_DEPURATORE_DI_ACERNO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003633,AGEROLA_DEPURATORE_DI_AGEROLA_VIA_PONTE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003621,AGROPOLI_IMPIANTO_TAVERNE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003552,ANACAPRI_LA_SELVA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003630,ANGRI_IMPIANTO_COMPRENSIORALE_,,,,,,,,, , 
1,IT,IT15Q90000003561,ARIANO_IRPINO_IMPIANTO_CERRETO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003559,ARIANO_IRPINO_IMPIANTO_MARTIRI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003652,ASCEA_DEPURATORE_DI_ASCEA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003674,ATRANI_IMPIANTO_CONSORTILE_CONDOTTA_SOTTOMARINA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003573,BAGNOLI_IRPINO_IMPIANTO_LOCALITA_CERRETE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003556,"BAIA_E_LATINA
_DEP_COMUNALE_DI_LATINA_LOCALITA_CAIAZZONA",0,0,,,0,0,,, , 
1,IT,IT15Q90000003555,"BAIA_E_LATINA
_DEP_DI_BAIA_LOCALITA_PANTANO",0,0,,,0,0,,, , 
1,IT,IT15Q90000003486,BASELICE_IMPIANTO_LOC_TOPPO_RIPE_DI_TROIA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003442,CAIANELLO_LOCALITA_SANTO_SPIRITO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003461,CAIAZZO_IMPIANTO_DEL_CAPOLUOGO_NORD,0,0,,,0,0,,, , 
1,IT,IT15Q90000003462,CAIAZZO_IMPIANTO_FRAZIONE_S_S_GIOVANNI_E_PAOLO,0,0,,,0,0,,, , 
1,IT,IT15Q15000000001,CAIVANO_DEPURATORE_DI_ACERRA,0,0,,,0,0,,, , 
1,IT,IT11000000000193,VILLA_POTENZA_MCR_DEP,0,0,55,3,0,0,12,2, , 
1,IT,IT11000000000188,COL_CORRIDONIA_SUD_OVEST,,,,,,,,, , 
0,IT,IT11000000000190,COL_IL_CROCIFISSO,,,,,,,,, , 
1,IT,IT11000000000191,COL_VIA_NAZIONALE,,,,,,,,, , 
1,IT,IT11000000000222,CASE_BIANCHE_PTP_DEP,0,0,,,0,0,,, , 
1,IT,IT11000000000223,C_DA_ALVATA_PTP_DEP,0,0,,,0,0,,, , 
1,IT,IT11000000000224,COL_CAPOLUOGO_NORD_N_1,,,,,,,,, , 
1,IT,IT11000000000225,COL_CAPOLUOGO_NORD_N_2,,,,,,,,, , 
0,IT,IT11000000000226,COL_CASETTE_ANTONELLI_N_1,,,,,,,,, , 
1,IT,IT11000000000227,COL_CASETTE_ANTONELLI_N_2,,,,,,,,, , 
1,IT,IT11000000000228,COL_CASETTE_TORRESI,,,,,,,,, , 
1,IT,IT11000000000229,COL_SAN_GIRIO,,,,,,,,, , 
1,IT,IT11000000000230,COL_MONTECANEPINO_N_1,,,,,,,,, , 
1,IT,IT11000000000231,COL_MONTECANEPINO_N_2,,,,,,,,, , 
1,IT,IT11000000000232,COL_ZONA_SEMPRINIA,,,,,,,,, , 
1,IT,IT11000000000233,SUD_EST_S_AGOSTINO_RCN_DEP,0,0,51,5,0,0,8,1, , 
1,IT,IT11000000000234,SUD_OVEST_DUOMO_RCN_DEP,0,0,,,0,0,,, , 
1,IT,IT11000000000235,COL_CASTELNUOVO,,,,,,,,, , 
1,IT,IT06000000000059,PASIAN_DI_PRATO_S_CATERINA,0,0,,,0,0,,, , 
1,IT,IT06000000000085,REMANZACCO_CASALI_BATTIFERRO,0,0,,,0,0,,, , 
1,IT,IT06000000000087,RIVIGNANO_VIA_CAVOUR,0,0,,,0,0,,, , 
1,IT,IT06000000000086,RIVIGNANO_VIA_LATISANA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003694,POSTIGLIONE_IMPIANTO_DI_DEPURAZIONE_LOCALITA_PEZZE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003693,POSTIGLIONE_IMPIANTO_DI_DEPURAZIONE_LOCALITA_SAN_RIMEDIO,0,0,,,0,0,,, , 
1,IT,IT15Q15000000008,POZZUOLI_NA_IMPIANTO_NAPOLI_OVEST_CUMA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003708,PRAIANO_DEPURATORE_LOC_PRAIA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003707,PRAIANO_DEPURATORE_VIA_ROMA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003599,PRATA_DI_PRINCIPATO_ULTRA_DEPURATORE_DI_PRATA_E_PRATOLA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003600,PRATOLA_SERRA_DEPURATORE_FRAZ_SERRA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003554,PROCIDA_DEPURATORE_LOC_SANCIO_CATTOLICO_MARINA_GRANDE,,,,,,,,, , 
1,IT,IT15Q90000003470,RIARDO_DEPURATORE_COMUNALE,,,,,,,,, , 
1,IT,IT15Q90000003601,ROCCABASCERANA_IMPIANTO_DEL_CENTRO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003602,ROCCABASCERANA_IMPIANTO_DI_TUORO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003618,ROCCADASPIDE_IMPIANTO_LOCALITA_ECOLI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003622,ROCCADASPIDE_IMPIANTO_LOCALITA_S_ANTONIO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003663,ROCCAGLORIOSA_DEPURATORE_COMUNALE_IN_LOC_S_CATALDO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003664,ROCCAGLORIOSA_DEPURATORE_COMUNALE_IN_LOC_TEMPA_DI_ACQUA_VENA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003666,ROFRANO_IMPIANTO_DI_DEPURAZIONE_DI_ROFRANO,,,,,,,,, , 
1,IT,IT15Q90000003563,ROTONDI_IMPIANTO_DI_ROTONDI_VIA_PATRICELLI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003614,S_ANGELO_DEI_LOMBARDI_IMPIANTO_LOCALITA_PATETTO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003565,S_ANGELO_DEI_LOMBARDI_IMPIANTO_LOCALITA_PETRARA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003615,S_ANGELO_DEI_LOMBARDI_IMPIANTO_LOCALITA_QUADRIVIO_FREDANE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003613,CALABRITTO_SISTEMA_DI_COLLETTAMENTO_DI_CALABRITTO,,,,,,,,, , 
1,IT,IT15Q90000003576,CALITRI_DEPURATORE_1,,,,,,,,, , 
1,IT,IT15Q90000003638,SALA_CONSILINA_IMPIANTO_LOC_SAN_GIOVANNI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003583,FONTANAROSA_IMPIANTO_DEL_CAPOLUOGO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003550,FORIO_SISTEMA_COLLETTAMENTO_FORIO_SERRARA_FONTANA,,,,,,,,, , 
1,IT,IT15Q90000003585,FRIGENTO_IMPIANTO_FRIGENTO_LOCALITA_LA_QUARTA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003586,FRIGENTO_IMPIANTO_FRIGENTO_LOCALITA_MATTINE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003587,FRIGENTO_IMPIANTO_FRIGENTO_LOCALITA_PILA_AI_PIANI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003588,GESUALDO_IMPIANTO_DI_GESUALDO,,,,,,,,, , 
1,IT,IT15Q90000003478,CALVI_IMPIANTO_SAN_GIORGIO_E_SAN_NAZZARO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003447,CALVI_RISORTA_IMPIANTO_GRAUNA_4000_FRAZIONE_RIVO_LANZI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003645,CAMEROTA_CONDOTTA_SOTTOMARINA_1,,,,,,,,, , 
1,IT,IT15Q90000003646,CAMEROTA_CONDOTTA_SOTTOMARINA_2,,,,,,,,, , 
1,IT,IT15Q90000003626,CAMPAGNA_IMP_DEL_CENTRO_LOC_MADONNA_DEL_PONTE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003617,CAPACCIO_SA_IMPIANTOVAROLATO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003577,CAPOSELE_IMPIANTO_LOCALITA_GENZANO,0,0,,,0,0,,, , 
2,IT,IT15Q90000003553,CAPRI_IMPIANTO_DI_GASTO,,,,,,,,, , 
1,IT,IT15Q90000003551,CAPRI_IMPIANTO_OCCHIO_MARINO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003714,CASALBUONO_IMPIANTO_COSTARELLE,0,0,,,0,0,,, , 
1,IT,IT15Q11000000001,CASALVELINO_CONDOTTA_SOTTOMARINA,,,,,,,,, , 
1,IT,IT15Q11000000002,CASALVELINO_IMPIANTO_STRADA_SANTA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003658,CASALVELINO_IMPIANTO_LOCALITA_VERDUZIO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003549,CASAMICCIOLA_TERME_SISTEMA_COLLETTAMENTO_CASAMICCIOLA_LACCO_AMENO,,,,,,,,, , 
1,IT,IT15Q90000003670,VIBONATI_IMPIANTO_IRACE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003547,VICO_EQUENSE_COLLETTORE_PUNTA_GRADELLE,,,,,,,,, , 
1,IT,IT15Q15000000007,VILLA_LITERNO_CE_IMPIANTO_FOCE_REGI_LAGNI,0,0,,,0,0,,, , 
1,IT,IT15Q90000003523,VITULANO_IMPIANTO_DEL_CENTRO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003445,VITULAZIO_IMPIANTO_DI_SELVA_VIA_FONTANA_PIGNA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003612,VOLTURARA_IRPINA_DEPURATORE_LOC_SPINETA,0,0,,,0,0,,, , 
1,IT,IT220000000004  ,DEPURATORE_DI_ALA,234,473,39,8,1,1,5,1, , 
1,IT,IT220000000041  ,DEPURATORE_DI_MOLINA_DI_FIEMME,0,0,,,0,0,,, , 
1,IT,IT220000000042  ,DEPURATORE_DI_MOLINA_DI_LEDRO,0,0,,,0,0,,, , 
1,IT,IT220000000043  ,DEPURATORE_DI_MOLVENO,63,130,10,1,1,1,2,0, , 
1,IT,IT220000000045  ,DEPURATORE_DI_MORI,251,579,56,9,3,3,10,2, , 
1,IT,IT220000000046  ,DEPURATORE_DI_PASSO_TONALE,48,93,8,1,3,3,6,0, , 
1,IT,IT220000000047  ,DEPURATORE_DI_PIETRAMURATA,0,0,,,0,0,,, , 
1,IT,IT220000000048  ,DEPURATORE_DI_PIEVE_DI_BONO,167,321,23,4,3,3,2,1, , 
1,IT,IT220000000049  ,DEPURATORE_DI_PIEVE_DI_LEDRO,143,277,26,3,2,2,4,1, , 
1,IT,IT220000000050  ,DEPURATORE_DI_PIEVE_TESINO,0,0,,,0,0,,, , 
1,IT,IT220000000051  ,DEPURATORE_DI_POZZA_DI_FASSA,560,1268,72,13,6,6,9,2, , 
1,IT,IT06000000000004,SAN_VITO_AL_TAGLIAMENTO_VIA_ZUCCHERIFICIO,0,0,52,8,0,0,36,6, , 
1,IT,IT06000000000077,PORCIA_VIA_DEL_PLATANO,0,0,21,3,0,0,8,2, , 
1,IT,IT11000000000182,COL_BORGO_STAZIONE_N_3,,,,,,,,, , 
1,IT,IT11000000000183,COL_COLLETTORE_TRODICA_N_1,,,,,,,,, , 
1,IT,IT220000000005  ,DEPURATORE_DI_ALBIANO,0,0,,,0,0,,, , 
1,IT,IT220000000006  ,DEPURATORE_DI_ALDENO,0,0,,,0,0,,, , 
1,IT,IT220000000007  ,DEPURATORE_DI_ANDALO,115,240,16,2,1,1,5,0, , 
1,IT,IT220000000008  ,DEPURATORE_DI_ARCO,668,1350,126,11,18,18,13,3, , 
1,IT,IT220000000009  ,DEPURATORE_DI_AVIO,0,0,,,0,0,,, , 
1,IT,IT220000000010  ,DEPURATORE_DI_BASELGA_DI_PINE,105,230,25,3,5,5,3,1, , 
1,IT,IT220000000011  ,DEPURATORE_DI_BEDOLLO,0,0,,,0,0,,, , 
1,IT,IT09RT0028,IDL_TAVARNUZZE_VIA_CASSIA_160A,20,58,13,1,0,6,4,1, , 
0,IT,IT11000000000387,COL_SANTA_CATERINA_N_2,,,,,,,,, , 
0,IT,IT11000000000388,COL_SANTA_CATERINA_N_3,,,,,,,,, , 
1,IT,IT11000000000389,COL_RIONE_MURATO_N_1,,,,,,,,, , 
1,IT,IT11000000000390,COL_RIONE_MURATO_N_2,,,,,,,,, , 
1,IT,IT11000000000391,COL_RIONE_MURATO_N_3,,,,,,,,, , 
1,IT,IT11000000000392,VALDASO_PDS_DEP,0,0,,,0,0,,, , 
1,IT,IT09RT0101,VIA_MONTEFORTINI,,,,,,,,, , 
1,IT,IT15Q90000003668,CASELLE_IN_PITTARI_DEPURATORE_COMUNALE,0,0,,,0,0,,, , 
1,IT,IT15Q90000003460,CASTEL_MORRONE_IMPIANTO_LOCALITA_CIUMMIENTO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003459,CASTEL_MORRONE_IMPIANTO_LOCALITA_SUBIA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003647,CASTEL_SAN_LORENZO_SISTEMA_DI_COLLETTAMENTO_DI_CASTEL_SAN_LORENZO,,,,,,,,, , 
1,IT,IT15Q90000003661,CASTELLABATE_DEPURATORE_DI_MAROCCIA,0,0,,,0,0,,, , 
1,IT,IT15Q90000003662,CASTELLABATE_DEPURATORE_DI_OGLIASTRO_MARINA,0,0,,,0,0,,, , 
1,IT,IT15Q15000000005,CASTELLAMMARE_DI_STABIA_NA_IMPIANTO_FOCE_SARNO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003472,CASTELVOLTURNO_NORD_IMPIANTO_DI_DEP_IN_DX_DEL_FIUME_VOLTURNO,0,0,,,0,0,,, , 
1,IT,IT15Q90000003454,CELLOLE_DEPURATORE_LOCALITA_DOCCIA,0,0,,,0,0,,, , 
1,IT,IT12000000000303,DEP_COM_COLLE_DI_FUORI,0,0,,,0,0,,, , 
1,IT,IT12000000000304,ROMA_EST,0,0,,,0,0,,, , 
1,IT,IT12000000000305,CASAL_MONASTERO,0,0,,,0,0,,, , 
1,IT,IT12000000000306,CASE_ROSSE_CAPANNACCE,0,0,,,0,0,,, , 
1,IT,IT12000000000307,DRAGONCELLO,0,0,,,0,0,,, , 
1,IT,IT12000000000309,PALMAROLA_CASAL_DEL_MARMO,0,0,,,0,0,,, , 
1,IT,IT12000000000310,PISANA_SPALLETTE,0,0,,,0,0,,, , 
1,IT,IT12000000000311,ROMA_NORD,0,0,,,0,0,,, , 
1,IT,IT12000000000312,PONTE_DI_NONA_2,0,0,,,0,0,,, , 
1,IT,IT12000000000313,PRIMA_PORTA_I_VIA_DORNO,0,0,,,0,0,,, , 
1,IT,IT12000000000314,PRIMA_PORTA_II_VIA_FRASSINETO,0,0,,,0,0,,, , 
1,IT,IT12000000000315,QUARTACCIO_I_VIA_ANDERSEN,0,0,,,0,0,,, , 
1,IT,IT12000000000316,TRIGORIA,0,0,,,0,0,,, , 
1,IT,IT12000000000317,ROMA_SUD,0,0,,,0,0,,, , 
1,IT,IT12000000000318,SELVOTTA,0,0,,,0,0,,, , 
1,IT,IT12000000000319,TOR_PAGNOTTA,0,0,,,0,0,,, , 
1,IT,IT12000000000320,DEPURATORE_CO_B_I_S_,0,0,,,0,0,,, , 
1,IT,IT12000000000321,ROMA_OSTIA_VIA_T_CHIARALUCE,0,0,,,0,0,,, , 
